COMUNA,TIPO_DELITO,DIA_SEMANA,BLOQUE_HORARIO,NIVEL_RIESGO,CONFIANZA_PREDICCION,PROBABILIDAD_ALTO,PROBABILIDAD_MEDIO,PROBABILIDAD_BAJO,DELITOS_HISTORICOS
Comuna Cabecera del Llano,LESIONES,viernes,TARDE,ALTO,0.9592520998382795,0.9592520998382795,0.03529772662613212,0.005450173535588365,44.0
Comuna Cabecera del Llano,LESIONES,viernes,NOCHE,ALTO,0.9489657967895511,0.9489657967895511,0.051034203210449026,0.0,54.0
Comuna Cabecera del Llano,LESIONES,sábado,MADRUGADA,ALTO,0.7289939766987312,0.7289939766987312,0.2478698324056932,0.02313619089557565,63.0
Comuna Cabecera del Llano,LESIONES,sábado,MAÑANA,ALTO,0.9273102861919632,0.9273102861919632,0.07268971380803692,0.0,58.0
Comuna Cabecera del Llano,LESIONES,sábado,TARDE,ALTO,0.9570632821594905,0.9570632821594905,0.04003287494623222,0.002903842894277241,44.0
Comuna Cabecera del Llano,LESIONES,sábado,NOCHE,ALTO,0.9534962306452168,0.9534962306452168,0.04650376935478331,0.0,44.0
Comuna Cabecera del Llano,LESIONES,domingo,MADRUGADA,ALTO,0.7727419291145129,0.7727419291145129,0.21350863210503623,0.013749438780450903,119.0
Comuna Cabecera del Llano,LESIONES,domingo,MAÑANA,ALTO,0.929291825044051,0.929291825044051,0.06838499274671993,0.002323182209229101,27.0
Comuna Cabecera del Llano,LESIONES,domingo,TARDE,ALTO,0.9521746280321287,0.9521746280321287,0.04782537196787126,0.0,26.0
Comuna Cabecera del Llano,LESIONES,domingo,NOCHE,ALTO,0.9460235927896916,0.9460235927896916,0.052972993623213914,0.0010034135870944636,56.0
Comuna Cabecera del Llano,OTROS DELITOS,lunes,MADRUGADA,ALTO,0.5994014045144587,0.5994014045144587,0.36439939212618555,0.036199203359355815,0.0
Comuna Cabecera del Llano,OTROS DELITOS,lunes,MAÑANA,ALTO,0.7841075902381496,0.7841075902381496,0.199517166067909,0.016375243693941333,0.0
Comuna Cabecera del Llano,OTROS DELITOS,lunes,TARDE,ALTO,0.763652955049677,0.763652955049677,0.22706455992478378,0.009282485025539265,0.0
Comuna Cabecera del Llano,OTROS DELITOS,lunes,NOCHE,ALTO,0.7890890775393008,0.7890890775393008,0.20131464245098193,0.00959628000971732,0.0
Comuna Cabecera del Llano,OTROS DELITOS,martes,MADRUGADA,ALTO,0.5711167362558177,0.5711167362558177,0.38778620066250613,0.04109706308167617,0.0
Comuna Cabecera del Llano,OTROS DELITOS,martes,MAÑANA,ALTO,0.7934405409093159,0.7934405409093159,0.18679162319165601,0.019767835899027975,0.0
Comuna Cabecera del Llano,OTROS DELITOS,martes,TARDE,ALTO,0.7644040243333395,0.7644040243333395,0.22489047377657173,0.01070550189008873,0.0
Comuna Cabecera del Llano,OTROS DELITOS,martes,NOCHE,ALTO,0.7984220282104671,0.7984220282104671,0.1885890995747289,0.012988872214803961,0.0
Comuna Cabecera del Llano,OTROS DELITOS,miércoles,MADRUGADA,ALTO,0.5737191236586744,0.5737191236586744,0.37729279278319533,0.048988083558130266,0.0
Comuna Cabecera del Llano,OTROS DELITOS,miércoles,MAÑANA,ALTO,0.7951079782093293,0.7951079782093293,0.184488677532903,0.020403344257767523,0.0
Comuna Cabecera del Llano,OTROS DELITOS,miércoles,TARDE,ALTO,0.8022563341376174,0.8022563341376174,0.18738633493992385,0.01035733092245879,0.0
Comuna Cabecera del Llano,OTROS DELITOS,miércoles,NOCHE,ALTO,0.8082472302445649,0.8082472302445649,0.17958933054352041,0.01216343921191474,0.0
Comuna Cabecera del Llano,OTROS DELITOS,jueves,MADRUGADA,ALTO,0.598269095694551,0.598269095694551,0.3611846018154407,0.040546302490008304,0.0
Comuna Cabecera del Llano,OTROS DELITOS,jueves,MAÑANA,ALTO,0.8056849316186201,0.8056849316186201,0.17832958635683974,0.015985482024540046,0.0
Comuna Cabecera del Llano,OTROS DELITOS,jueves,TARDE,ALTO,0.8058364653710401,0.8058364653710401,0.18985802672834118,0.004305507900618707,0.0
Comuna Cabecera del Llano,OTROS DELITOS,jueves,NOCHE,ALTO,0.8103580683571308,0.8103580683571308,0.18189635466418205,0.007745576978687261,0.0
Comuna Cabecera del Llano,OTROS DELITOS,viernes,MADRUGADA,ALTO,0.6615089242547445,0.6615089242547445,0.28633609095739365,0.05215498478786195,0.0
Comuna Cabecera del Llano,OTROS DELITOS,viernes,MAÑANA,ALTO,0.8119641541353253,0.8119641541353253,0.16840379511179673,0.01963205075287792,0.0
Comuna Cabecera del Llano,OTROS DELITOS,viernes,TARDE,ALTO,0.8236254564991183,0.8236254564991183,0.1675844073641451,0.008790136136736694,0.0
Comuna Cabecera del Llano,OTROS DELITOS,viernes,NOCHE,ALTO,0.8222043203214912,0.8222043203214912,0.16640353397148386,0.01139214570702514,0.0
Comuna Cabecera del Llano,OTROS DELITOS,sábado,MADRUGADA,ALTO,0.6770048613793924,0.6770048613793924,0.2835056588358944,0.03948947978471328,0.0
Comuna Cabecera del Llano,OTROS DELITOS,sábado,MAÑANA,ALTO,0.8148326640256043,0.8148326640256043,0.16762419023454395,0.017543145739851752,0.0
Comuna Cabecera del Llano,OTROS DELITOS,sábado,TARDE,ALTO,0.8266561196795318,0.8266561196795318,0.1645537441837315,0.008790136136736694,0.0
Comuna Cabecera del Llano,OTROS DELITOS,sábado,NOCHE,ALTO,0.8252349835019046,0.8252349835019046,0.16337287079107024,0.01139214570702514,0.0
Comuna Cabecera del Llano,OTROS DELITOS,domingo,MADRUGADA,ALTO,0.6882569909640729,0.6882569909640729,0.28147754982723155,0.0302654592086957,0.0
Comuna Cabecera del Llano,OTROS DELITOS,domingo,MAÑANA,ALTO,0.819221924588052,0.819221924588052,0.16656285915486088,0.014215216257087084,0.0
Comuna Cabecera del Llano,OTROS DELITOS,domingo,TARDE,ALTO,0.8244095545978609,0.8244095545978609,0.17012823874816704,0.005462206653972028,0.0
Comuna Cabecera del Llano,OTROS DELITOS,domingo,NOCHE,ALTO,0.8294198682671704,0.8294198682671704,0.16251591550856923,0.008064216224260474,0.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,lunes,MADRUGADA,MEDIO,0.5927147754018762,0.3857259901719066,0.5927147754018762,0.0215592344262175,16.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,lunes,MAÑANA,ALTO,0.609626705451848,0.609626705451848,0.3863005232431555,0.004072771304996525,29.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,lunes,TARDE,MEDIO,0.6922920194723686,0.3057852399824422,0.6922920194723686,0.0019227405451890034,22.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,lunes,NOCHE,MEDIO,0.7204009171622785,0.2769975167426906,0.7204009171622785,0.0026015660950311215,22.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,martes,MADRUGADA,MEDIO,0.665167594654547,0.2952187582511041,0.665167594654547,0.039613647094348815,12.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,martes,MAÑANA,ALTO,0.6231895248686143,0.6231895248686143,0.37447433060627006,0.0023361445251157665,32.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,martes,TARDE,MEDIO,0.6692640628203018,0.3278798007149447,0.6692640628203018,0.002856136464753263,19.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,martes,NOCHE,MEDIO,0.668550765150826,0.32743549952354656,0.668550765150826,0.004013735325627472,19.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,miércoles,MADRUGADA,MEDIO,0.8319731856698371,0.1435360058981739,0.8319731856698371,0.02449080843198903,15.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,miércoles,MAÑANA,ALTO,0.5532836308788593,0.5532836308788593,0.4389103625607699,0.007806006560370876,20.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,miércoles,TARDE,MEDIO,0.729052370804649,0.2688740789831867,0.729052370804649,0.0020735502121640736,30.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,miércoles,NOCHE,MEDIO,0.789996248526155,0.20617809115541694,0.789996248526155,0.0038256603184279665,20.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,jueves,MADRUGADA,MEDIO,0.7959843887701425,0.19597622817983665,0.7959843887701425,0.008039383050020757,11.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,jueves,MAÑANA,MEDIO,0.5221815241815707,0.4724115419605488,0.5221815241815707,0.005406933857880502,22.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,jueves,TARDE,MEDIO,0.8340102538112043,0.16598974618879564,0.8340102538112043,0.0,21.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,jueves,NOCHE,MEDIO,0.8623351286702552,0.13766487132974475,0.8623351286702552,0.0,21.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,viernes,MADRUGADA,MEDIO,0.7805409085427221,0.19307666335155718,0.7805409085427221,0.02638242810572077,14.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,viernes,MAÑANA,MEDIO,0.5459085686839856,0.44833651527969826,0.5459085686839856,0.005754916036316018,25.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,viernes,TARDE,MEDIO,0.7361388313744526,0.2583229962702524,0.7361388313744526,0.00553817235529485,13.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,viernes,NOCHE,MEDIO,0.7925327950564396,0.20108259094469386,0.7925327950564396,0.006384613998866454,11.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,sábado,MADRUGADA,MEDIO,0.7579218838896071,0.2108264842025037,0.7579218838896071,0.031251631907889196,14.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,sábado,MAÑANA,MEDIO,0.6465794474457844,0.3406829306589174,0.6465794474457844,0.012737621895297858,18.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,sábado,TARDE,MEDIO,0.7876996987593827,0.20097550432233574,0.7876996987593827,0.011324796918281201,20.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,sábado,NOCHE,MEDIO,0.8324577473874507,0.15537101405069634,0.8324577473874507,0.012171238561852806,13.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,domingo,MADRUGADA,MEDIO,0.7294772225539455,0.25495380237632626,0.7294772225539455,0.01556897506972829,11.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,domingo,MAÑANA,MEDIO,0.6247715413780471,0.35675968448287143,0.6247715413780471,0.018468774139081226,20.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,domingo,TARDE,MEDIO,0.8304754268568151,0.15476433496879924,0.8304754268568151,0.01476023817438567,10.0
Comuna Cabecera del Llano,VIOLENCIA INTRAFAMILIAR,domingo,NOCHE,MEDIO,0.8203321435220424,0.1636487630788934,0.8203321435220424,0.0160190933990642,12.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,lunes,MADRUGADA,MEDIO,0.6395028657245618,0.05032851711143636,0.6395028657245618,0.31016861716400174,7.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,lunes,MAÑANA,MEDIO,0.5364973163362413,0.3949613819327161,0.5364973163362413,0.06854130173104242,46.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,lunes,TARDE,MEDIO,0.5213950115575353,0.37355623442172503,0.5213950115575353,0.10504875402073954,33.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,lunes,NOCHE,MEDIO,0.6393472899150933,0.15564514450598227,0.6393472899150933,0.20500756557892438,13.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,martes,MADRUGADA,MEDIO,0.529933805840345,0.03856210787703542,0.529933805840345,0.43150408628261966,9.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,martes,MAÑANA,MEDIO,0.6403152183543851,0.26395519371354065,0.6403152183543851,0.09572958793207388,35.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,martes,TARDE,MEDIO,0.5832273915702261,0.328716064646692,0.5832273915702261,0.08805654378308173,42.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,martes,NOCHE,MEDIO,0.6466378198728338,0.13201473529939992,0.6466378198728338,0.22134744482776633,13.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,miércoles,MADRUGADA,MEDIO,0.5526076142204547,0.022028231043918062,0.5526076142204547,0.42536415473562733,13.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,miércoles,MAÑANA,MEDIO,0.690199289966056,0.2518390589100554,0.690199289966056,0.057961651123888513,47.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,miércoles,TARDE,MEDIO,0.6218053698794169,0.31519547619306015,0.6218053698794169,0.06299915392752282,34.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,miércoles,NOCHE,MEDIO,0.7223804142702948,0.12263374468718202,0.7223804142702948,0.15498584104252353,14.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,jueves,MADRUGADA,MEDIO,0.5923530369090716,0.03458989564715034,0.5923530369090716,0.37305706744377815,17.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,jueves,MAÑANA,MEDIO,0.5626814250672423,0.30039932937173097,0.5626814250672423,0.13691924556102653,51.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,jueves,TARDE,MEDIO,0.49588093969956254,0.3170433532555325,0.49588093969956254,0.18707570704490478,42.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,jueves,NOCHE,MEDIO,0.5698937346144053,0.11770107145582483,0.5698937346144053,0.3124051939297699,12.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,viernes,MADRUGADA,MEDIO,0.5544053689020252,0.02935569116935469,0.5544053689020252,0.41623893992861993,13.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,viernes,MAÑANA,MEDIO,0.6746520178490187,0.27818296276793913,0.6746520178490187,0.04716501938304188,27.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,viernes,TARDE,MEDIO,0.6359553693182572,0.299704132713289,0.6359553693182572,0.06434049796845354,62.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,viernes,NOCHE,MEDIO,0.7564779033460922,0.1261993330170241,0.7564779033460922,0.1173227636368837,14.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,sábado,MADRUGADA,BAJO,0.5042681712568471,0.01792458167703937,0.4778072470661137,0.5042681712568471,6.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,sábado,MAÑANA,MEDIO,0.7245542692513449,0.1996280304121522,0.7245542692513449,0.07581770033650288,22.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,sábado,TARDE,MEDIO,0.6496673689088464,0.23776251559638645,0.6496673689088464,0.1125701154947672,18.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,sábado,NOCHE,MEDIO,0.7311471683918909,0.09721737529977777,0.7311471683918909,0.1716354563083316,13.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,domingo,MADRUGADA,MEDIO,0.5276066621420583,0.01722692475861862,0.5276066621420583,0.455166413099323,8.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,domingo,MAÑANA,MEDIO,0.6007286074196876,0.15991720537115536,0.6007286074196876,0.23935418720915672,12.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,domingo,TARDE,MEDIO,0.5622026273540158,0.18195332005042344,0.5622026273540158,0.2558440525955605,23.0
Comuna Centro,DELITOS CONTRA LA LIBERTAD,domingo,NOCHE,MEDIO,0.5764211467817189,0.06775934557532469,0.5764211467817189,0.3558195076429565,3.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MADRUGADA,ALTO,0.39622998376822827,0.39622998376822827,0.3617196296833523,0.24205038654841926,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,MAÑANA,ALTO,0.4879890996198645,0.4879890996198645,0.37893841253565924,0.1330724878444762,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,TARDE,ALTO,0.4892473496154125,0.4892473496154125,0.34680927326366356,0.16394337712092388,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,lunes,NOCHE,ALTO,0.495708065594051,0.495708065594051,0.3412063463875428,0.16308558801840603,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MADRUGADA,MEDIO,0.3847752127930034,0.37770296394148717,0.3847752127930034,0.23752182326550933,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,MAÑANA,ALTO,0.4858627837724342,0.4858627837724342,0.3921693682780814,0.1219678479494841,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,TARDE,ALTO,0.4922133730016043,0.4922133730016043,0.3599246421997343,0.1478619847986612,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,martes,NOCHE,ALTO,0.49867408898024285,0.49867408898024285,0.3460886646540168,0.15523724636574027,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MADRUGADA,MEDIO,0.40738656020250424,0.371504618728267,0.40738656020250424,0.2211088210692286,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,MAÑANA,ALTO,0.4915576409230725,0.4915576409230725,0.40831096193489913,0.10013139714202818,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,TARDE,ALTO,0.49844106898312035,0.49844106898312035,0.3836076966819124,0.11795123433496701,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,miércoles,NOCHE,ALTO,0.5033820210802513,0.5033820210802513,0.36885862176178863,0.1277593571579598,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MADRUGADA,MEDIO,0.38240385992603854,0.3815673018539079,0.38240385992603854,0.2360288382200534,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,MAÑANA,ALTO,0.4932886092373877,0.4932886092373877,0.3803362483571762,0.1263751424054359,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,TARDE,ALTO,0.49508078076124024,0.49508078076124024,0.3519308249870318,0.15298839425172786,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,jueves,NOCHE,ALTO,0.5034765043957701,0.5034765043957701,0.34430784410716614,0.15221565149706373,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MADRUGADA,ALTO,0.3970583523086274,0.3970583523086274,0.3905109780949164,0.2124306695964563,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,MAÑANA,ALTO,0.49185806321012693,0.49185806321012693,0.42127356513758457,0.08686837165228833,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,TARDE,ALTO,0.5084945908148358,0.5084945908148358,0.3841842487132442,0.10732116047191984,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,viernes,NOCHE,ALTO,0.5110774246529118,0.5110774246529118,0.37483961449434383,0.1140829608527442,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MADRUGADA,ALTO,0.39110541364527196,0.39110541364527196,0.3621091357210605,0.24678545063366758,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,MAÑANA,ALTO,0.49553033580159567,0.49553033580159567,0.38843484605604983,0.11603481814235429,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,TARDE,ALTO,0.5071144876110654,0.5071144876110654,0.35919796709044816,0.13368754529848634,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,sábado,NOCHE,ALTO,0.5153008218695699,0.5153008218695699,0.34795497145701654,0.1367442066734135,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MADRUGADA,ALTO,0.39874378684496065,0.39874378684496065,0.3215169107804623,0.2797393023745769,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,MAÑANA,ALTO,0.47625630490986653,0.47625630490986653,0.3595535284517994,0.164190166638334,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,TARDE,ALTO,0.4826086303447351,0.4826086303447351,0.33116491395576886,0.1862264556994959,0.0
Comuna Centro,DELITOS CONTRA LA SEGURIDAD PUBLICA,domingo,NOCHE,ALTO,0.496712536310285,0.496712536310285,0.31936249357436025,0.1839249701153546,0.0
Comuna Centro,DELITOS SEXUALES,lunes,MADRUGADA,MEDIO,0.632341139388187,0.020986135980755556,0.632341139388187,0.3466727246310573,4.0
Comuna Centro,DELITOS SEXUALES,lunes,MAÑANA,MEDIO,0.6957102333767138,0.149342269969528,0.6957102333767138,0.15494749665375843,18.0
Comuna Centro,DELITOS SEXUALES,lunes,TARDE,MEDIO,0.5678777787978851,0.14494576152916072,0.5678777787978851,0.28717645967295413,9.0
Comuna Centro,DELITOS SEXUALES,lunes,NOCHE,MEDIO,0.5173362575238571,0.06087135020835457,0.5173362575238571,0.42179239226778814,4.0
Comuna Centro,DELITOS SEXUALES,martes,MADRUGADA,MEDIO,0.4936437964109613,0.016644656075543024,0.4936437964109613,0.48971154751349566,3.0
Comuna Centro,DELITOS SEXUALES,martes,MAÑANA,MEDIO,0.6636635153742738,0.1055028704191721,0.6636635153742738,0.23083361420655443,4.0
Comuna Centro,DELITOS SEXUALES,martes,TARDE,MEDIO,0.6094749834485448,0.12372727113808635,0.6094749834485448,0.26679774541336887,7.0
Comuna Centro,DELITOS SEXUALES,martes,NOCHE,MEDIO,0.5197963005032055,0.05238779439186575,0.5197963005032055,0.4278159051049287,3.0
Comuna Centro,DELITOS SEXUALES,miércoles,MADRUGADA,MEDIO,0.6906870677796485,0.0005802263911976568,0.6906870677796485,0.30873270582915396,7.0
Comuna Centro,DELITOS SEXUALES,miércoles,MAÑANA,MEDIO,0.8272928583700047,0.09905886768090838,0.8272928583700047,0.07364827394908739,14.0
Comuna Centro,DELITOS SEXUALES,miércoles,TARDE,MEDIO,0.7799879961754597,0.12853836108650005,0.7799879961754597,0.09147364273804051,8.0
Comuna Centro,DELITOS SEXUALES,miércoles,NOCHE,MEDIO,0.7583525128877651,0.05539859302718128,0.7583525128877651,0.18624889408505382,10.0
Comuna Centro,DELITOS SEXUALES,jueves,MADRUGADA,MEDIO,0.6843050520485534,0.008231049939984277,0.6843050520485534,0.30746389801146246,7.0
Comuna Centro,DELITOS SEXUALES,jueves,MAÑANA,MEDIO,0.7398085940948296,0.10604505395859523,0.7398085940948296,0.15414635194657536,9.0
Comuna Centro,DELITOS SEXUALES,jueves,TARDE,MEDIO,0.5910342839433695,0.14152067173991045,0.5910342839433695,0.26744504431672,10.0
Comuna Centro,DELITOS SEXUALES,jueves,NOCHE,MEDIO,0.5313725036956133,0.0543556875453024,0.5313725036956133,0.4142718087590842,5.0
Comuna Centro,DELITOS SEXUALES,viernes,MADRUGADA,MEDIO,0.6419305614086297,0.002922620302098661,0.6419305614086297,0.3551468182892715,7.0
Comuna Centro,DELITOS SEXUALES,viernes,MAÑANA,MEDIO,0.8103885248155894,0.1258879185753241,0.8103885248155894,0.06372355660908648,11.0
Comuna Centro,DELITOS SEXUALES,viernes,TARDE,MEDIO,0.7748803907192285,0.15857779929500396,0.7748803907192285,0.06654180998576743,11.0
Comuna Centro,DELITOS SEXUALES,viernes,NOCHE,MEDIO,0.8147259320786715,0.06793916800081332,0.8147259320786715,0.1173348999205153,9.0
Comuna Centro,DELITOS SEXUALES,sábado,MADRUGADA,MEDIO,0.5495723211944907,0.00437795141226775,0.5495723211944907,0.4460497273932413,5.0
Comuna Centro,DELITOS SEXUALES,sábado,MAÑANA,MEDIO,0.7738645260403407,0.12286940506203044,0.7738645260403407,0.10326606889762889,16.0
Comuna Centro,DELITOS SEXUALES,sábado,TARDE,MEDIO,0.7109670662704736,0.15105259279141062,0.7109670662704736,0.1379803409381161,13.0
Comuna Centro,DELITOS SEXUALES,sábado,NOCHE,MEDIO,0.7503114625484053,0.06534023895617636,0.7503114625484053,0.18434829849541853,12.0
Comuna Centro,DELITOS SEXUALES,domingo,MADRUGADA,MEDIO,0.609425358105486,0.003557878346484369,0.609425358105486,0.3870167635480297,2.0
Comuna Centro,DELITOS SEXUALES,domingo,MAÑANA,MEDIO,0.6822997349026204,0.06368059360011204,0.6822997349026204,0.2540196714972674,7.0
Comuna Centro,DELITOS SEXUALES,domingo,TARDE,MEDIO,0.5811280821301202,0.07888206494827807,0.5811280821301202,0.33998985292160155,5.0
Comuna Centro,DELITOS SEXUALES,domingo,NOCHE,MEDIO,0.5129809128300217,0.028158866464570866,0.5129809128300217,0.45886022070540766,6.0
Comuna Centro,HOMICIDIOS,lunes,MADRUGADA,BAJO,0.8361951249902789,0.004323978878309918,0.15948089613141103,0.8361951249902789,1.0
Comuna Centro,HOMICIDIOS,lunes,MAÑANA,BAJO,0.9003045131097481,0.007476809565953306,0.09221867732429873,0.9003045131097481,1.0
